,open,close,high,low,volume,money,mov_percent,movement,EMA-5,ROC-5,RSI,MI
2014-06-24,1108.33,1115.8,1115.8,1108.15,7559857683.0,87322051060.0,0.5760709751917126,1,0.6473183184939747,0.5683894214159113,0.493662738478144,4.829999999999927
2014-06-25,1114.94,1111.29,1114.94,1106.11,7225743731.0,84180566767.0,0.5161442774397448,0,0.6190453352465756,0.5748182591911923,0.46983928131673147,-4.990000000000009
2014-06-26,1111.54,1128.12,1129.16,1111.54,9201919906.0,109476874263.0,0.6250027833924274,1,0.677181534387489,0.6802462431996609,0.5430084960448212,14.319999999999936
2014-06-27,1128.36,1135.08,1140.03,1126.01,10656279712.0,119365472041.0,0.571377159974865,1,0.679997004842644,0.6721443048815576,0.5703132786239625,7.849999999999909
2014-06-30,1135.84,1145.36,1145.36,1133.58,10948929033.0,123010736669.0,0.5858951459207244,1,0.6935437961539678,0.6679741699935315,0.608539221346966,10.659999999999854
2014-07-01,1146.43,1150.57,1150.57,1143.1,10971763380.0,125061309020.0,0.55734739515793,1,0.6842676108019625,0.6620820684135109,0.6271209243147137,27.09999999999991
2014-07-02,1150.86,1156.05,1156.05,1144.36,11404591477.0,129970465201.0,0.5627242662447209,1,0.6790013094147594,0.684565250833036,0.646508196086716,40.049999999999955
2014-07-03,1155.89,1163.35,1166.38,1152.79,12602088106.0,138529578049.0,0.5743595855254371,1,0.6817909152317376,0.6622484199759079,0.6716441190147192,77.07999999999993
2014-07-04,1164.17,1162.96,1165.59,1159.98,11296646859.0,128451497342.0,0.5295158389545105,0,0.6567324031752861,0.6458058304878607,0.6687386806269661,66.51999999999998
2014-07-07,1163.26,1161.1,1166.24,1155.64,10463649050.0,121217424020.0,0.5246235783842427,0,0.6350975245276774,0.6191206871017482,0.6541089808771354,52.919999999999845
2014-07-08,1160.12,1169.96,1169.96,1151.96,10805355700.0,126884859141.0,0.5864961072425543,1,0.6578440500517562,0.6267912768580776,0.6879696995169646,54.16000000000008
2014-07-09,1168.64,1151.11,1171.66,1151.09,12398363480.0,147148402244.0,0.44596585821204643,0,0.5773370694292459,0.5746881808830188,0.5504513954106248,39.819999999999936
2014-07-10,1150.68,1149.42,1156.38,1147.85,10372275308.0,120528007068.0,0.5291828737048864,0,0.5828219317694688,0.5556952321551829,0.5393431074548938,21.300000000000182
2014-07-11,1149.14,1156.58,1159.85,1148.4,10687862997.0,119814699594.0,0.5744823022091585,1,0.6171337582245591,0.5716969325104263,0.5732436349464233,21.5
2014-07-14,1157.54,1170.42,1170.43,1155.03,11904183155.0,136695304742.0,0.6023261912388768,1,0.6631645832265444,0.6050242484140476,0.6319401077871786,25.060000000000173
2014-07-15,1169.6,1165.92,1170.36,1158.95,13107862726.0,144605503225.0,0.5169063720125062,0,0.6302859593893237,0.576710731452818,0.5992700965561951,15.350000000000136
2014-07-16,1164.49,1153.81,1167.7,1149.75,11433304512.0,123534451295.0,0.48084940081999167,0,0.5823299130950989,0.5910122179470697,0.5173032835095669,-2.240000000000009
2014-07-17,1152.19,1147.38,1152.71,1140.38,9101318156.0,97068443783.0,0.5107525685716812,0,0.5698247694397873,0.5808499905083021,0.477391833917456,-15.9699999999998
2014-07-18,1143.88,1149.63,1155.97,1142.57,8947509813.0,94892386654.0,0.5658187511168331,1,0.5914100164176116,0.5704068043479769,0.48960534978634407,-13.329999999999927
2014-07-21,1149.24,1148.35,1151.5,1143.02,8574768679.0,94032459310.0,0.5311013959015543,0,0.5936468306737,0.5387208100648941,0.4810181587220853,-12.75
2014-07-22,1146.93,1163.72,1163.76,1146.67,10325287496.0,110398868564.0,0.6233440948797035,1,0.6529585091873472,0.5805734800572226,0.5632134714013763,-6.240000000000009
2014-07-23,1163.41,1151.11,1165.18,1146.73,11346627806.0,119538140852.0,0.47246522981202466,0,0.5954036476435528,0.5794558553410687,0.47954885303125006,0.0
2014-07-24,1150.16,1149.28,1155.31,1137.53,12482586420.0,126291460195.0,0.5311571352634642,0,0.5944140080916996,0.5893113927114231,0.46805836221653996,-0.14000000000010004
2014-07-25,1149.8,1160.16,1160.17,1149.11,10783238189.0,106260997285.0,0.589658226010101,1,0.6378527986027402,0.6078176174388197,0.5270858290381243,3.5800000000001546
2014-07-28,1163.95,1183.51,1183.98,1163.95,15058827478.0,149435995835.0,0.6363052004674755,1,0.7098887221118504,0.6607412300148082,0.6283381903106869,13.089999999999918
2014-07-29,1184.86,1196.04,1199.66,1182.55,14960081935.0,156958696323.0,0.592204355126295,1,0.719596911757124,0.6537248939041118,0.6718013971010858,30.11999999999989
2014-07-30,1195.08,1201.17,1202.5,1193.12,14202217860.0,152294095133.0,0.5662325346382949,1,0.7003851171034361,0.6924845244547007,0.6884673930147948,47.36000000000013
2014-07-31,1200.71,1211.06,1211.06,1198.55,13296978364.0,142198587167.0,0.587322085387973,1,0.7037405466905593,0.7178062622878947,0.7191488412286271,63.679999999999836
2014-08-01,1207.29,1198.71,1215.48,1197.11,15391397019.0,160735720396.0,0.49320490291229435,0,0.6311135887996467,0.667179193135131,0.631423993813426,49.07999999999993
2014-08-04,1200.12,1215.52,1215.52,1199.93,13100570385.0,138147864404.0,0.6125298568121667,1,0.68083126965874,0.6519334997286304,0.686530267039483,67.17000000000007
2014-08-05,1216.38,1224.38,1224.38,1209.63,14583391277.0,156624384269.0,0.5750956283929961,1,0.6869472450406184,0.6436668104704536,0.712290130211465,60.66000000000008
2014-08-06,1220.89,1229.15,1231.22,1215.96,14713908870.0,151313560534.0,0.5762246962994458,1,0.677262973790281,0.6426780439531597,0.7257718074001277,78.04000000000019
2014-08-07,1229.18,1217.76,1235.16,1217.45,14356974764.0,149551871782.0,0.4801351477181169,0,0.6176346277060747,0.598871899435387,0.6460648514117191,68.48000000000002
2014-08-08,1219.08,1226.06,1228.54,1218.86,11825813636.0,129727012076.0,0.570001213408658,1,0.6428794020585125,0.6414997236881653,0.6735407877337701,65.89999999999986
2014-08-11,1228.03,1243.84,1243.84,1228.03,13256540106.0,148935674032.0,0.6127825729867908,1,0.6906747172902006,0.6426896738913889,0.7255679136431162,60.32999999999993
2014-08-12,1243.92,1247.62,1247.62,1240.95,13699337394.0,155413161212.0,0.55353678488187,1,0.6762534395514995,0.6320409243195974,0.7357005570287369,51.57999999999993
2014-08-13,1247.46,1247.45,1250.91,1233.21,14785657987.0,162596388503.0,0.5356879966681124,0,0.6538876176823517,0.6219469464902296,0.7344120518299784,46.27999999999997
2014-08-14,1246.36,1240.24,1253.66,1239.49,14888158098.0,162300074465.0,0.5063501027600503,0,0.6163786816701458,0.6307561795576098,0.6790432811000136,29.180000000000064
2014-08-15,1240.58,1254.12,1255.23,1239.0,14239183635.0,154867835654.0,0.6010527085741398,1,0.6595534301017449,0.6416726749334859,0.7230640861620177,55.409999999999854
2014-08-18,1257.19,1272.56,1272.58,1257.19,16165492279.0,179952146003.0,0.6089009994220144,1,0.7026912924317998,0.6421744951122202,0.7718180267410829,57.039999999999964
2014-08-19,1275.48,1277.19,1279.64,1268.01,17772831906.0,201203537155.0,0.5437592709191184,1,0.6866095186565878,0.6436822676101152,0.7828514435213483,52.809999999999945
2014-08-20,1277.02,1276.15,1282.53,1272.51,16003281807.0,178578170109.0,0.531658863042099,0,0.6579651717159231,0.6419701532485951,0.7744879229307775,47.0
2014-08-21,1276.97,1277.98,1277.98,1262.4,15071825103.0,171027544330.0,0.5404693494399209,1,0.648138670484043,0.6602769449673392,0.7793841062824194,60.22000000000003
2014-08-22,1277.66,1287.13,1288.65,1276.55,14215990883.0,170202621935.0,0.5800932885059364,1,0.6646654187924224,0.6501443658204256,0.8033355909097752,61.070000000000164
2014-08-25,1287.96,1277.27,1287.96,1273.84,13724306173.0,163224089391.0,0.4860646244111759,0,0.6158769359007458,0.5943556815346032,0.7190756673095493,33.430000000000064
2014-08-26,1274.78,1255.64,1277.83,1251.13,13975972398.0,160261562373.0,0.44588199604903533,0,0.5466317372656939,0.5436127920623917,0.5660877662325552,8.02000000000021
2014-08-27,1255.15,1262.68,1265.63,1255.15,11040152588.0,128233494134.0,0.5716389048092906,1,0.5902032406771189,0.5591946086493564,0.5943251887947864,15.230000000000018
2014-08-28,1262.81,1251.65,1265.4,1248.43,11178845667.0,127275182940.0,0.48284801461190785,0,0.5624614557016172,0.5344137262490857,0.5262686904228762,11.410000000000082
2014-08-29,1251.3,1265.85,1265.85,1250.4,9087119269.0,107382822738.0,0.605323616856794,1,0.623681518452312,0.5444515257255855,0.5846671277385361,11.730000000000018
2014-09-01,1267.26,1287.14,1287.15,1267.26,11722284887.0,142029102014.0,0.6296177368657911,1,0.6870241473041008,0.6042856973726937,0.6570699444110236,14.580000000000155
2014-09-02,1290.33,1304.46,1304.46,1289.2,15827561035.0,191626328051.0,0.601270768649473,1,0.7160328021143118,0.6811199130755562,0.7053459911518236,27.269999999999982
2014-09-03,1307.01,1314.59,1316.28,1304.74,17524076589.0,210607678236.0,0.5704432756279915,1,0.7121865480402773,0.6866208328990926,0.730586534326169,38.43999999999983
2014-09-04,1315.78,1324.88,1324.88,1311.87,17584348447.0,212626809118.0,0.5771253304332752,1,0.7098976911474429,0.729524764319545,0.7546558937849172,46.90000000000009
2014-09-05,1327.16,1330.2,1330.24,1319.7,17493587196.0,204583905352.0,0.549444185192956,1,0.692888980347777,0.7106045846286966,0.7667092410023236,43.069999999999936
2014-09-09,1331.7,1336.33,1336.33,1322.21,17008797948.0,196980034985.0,0.5565427655597993,1,0.6840763632758524,0.679482116791031,0.7805119686674669,59.059999999999945
2014-09-10,1332.78,1342.27,1343.41,1326.45,16928398606.0,196242792966.0,0.5783486009961147,1,0.6775880912401556,0.6567145156371503,0.7937116523708325,86.62999999999988
2014-09-11,1342.56,1339.99,1357.75,1332.53,19722164258.0,233884739985.0,0.5242800492201264,0,0.6484498778673825,0.6328809056191244,0.776104663697742,77.30999999999995
2014-09-12,1339.12,1352.35,1352.35,1335.77,15999648111.0,184366665429.0,0.5948609423188671,1,0.6731804918552243,0.6363642132111785,0.804934155443852,100.69999999999982
2014-09-15,1352.24,1362.21,1363.12,1348.3,18556373582.0,219109351974.0,0.5798596761404754,1,0.6818730630491938,0.644577359955425,0.8257786932026252,96.36000000000013
2014-09-16,1363.5,1319.07,1364.24,1318.8,23480563368.0,256923869029.0,0.34072826589605243,0,0.5299918112658035,0.5533721118832597,0.5571696183703461,31.929999999999836
2014-09-17,1320.24,1327.73,1327.74,1307.58,16172029922.0,176385445984.0,0.5696875145310241,1,0.5826920186253979,0.5585109141230972,0.5851419363611722,23.269999999999982
2014-09-18,1325.8,1336.21,1336.21,1322.43,14658986112.0,156546642689.0,0.5827257398894491,1,0.6176735931495003,0.5782699331637849,0.6116236780921201,21.62000000000012
2014-09-19,1337.06,1348.63,1349.47,1334.55,13708159699.0,158839043463.0,0.5875220532946187,1,0.6528321571247454,0.578442945300606,0.6481751144827128,23.75
2014-09-22,1347.13,1332.22,1347.13,1329.04,14605601868.0,169214132669.0,0.4694992631704826,0,0.5899565648222858,0.5309291137971328,0.5628316607277373,2.019999999999982
2014-09-23,1332.15,1348.92,1348.92,1332.15,13634450753.0,161783732917.0,0.6110733539283122,1,0.6470736585919233,0.6410394700584062,0.6139848536213017,12.590000000000146
2014-09-24,1347.12,1367.49,1367.49,1344.19,17152730721.0,198925994625.0,0.6262290451038661,1,0.6905376748353087,0.6590838615383268,0.6635338810244398,25.220000000000027
2014-09-25,1371.81,1367.37,1380.1,1363.41,18162403799.0,215492428056.0,0.5163664171582011,0,0.6634926405516264,0.6427415095317923,0.6628927222918517,27.37999999999988
2014-09-26,1365.23,1371.08,1371.51,1360.9,14829744646.0,173858367857.0,0.5613796677820304,1,0.656959846411494,0.6262832264108548,0.6729433010579939,18.730000000000018
2014-09-29,1374.93,1384.04,1384.36,1374.93,16430621169.0,200034537894.0,0.5753882708978716,1,0.6797877117069273,0.6811616152349773,0.7068587110915124,21.829999999999927
2014-09-30,1386.64,1393.01,1394.07,1384.18,14884374905.0,180563314335.0,0.5632279687018059,1,0.6829857788369034,0.6658405439707573,0.7287531763712093,73.94000000000005
2014-10-08,1397.83,1412.31,1412.31,1390.69,16561251981.0,206754523463.0,0.5977292774456223,1,0.714951108656797,0.6660624384634604,0.7709879350872457,84.57999999999993
2014-10-09,1414.54,1416.37,1418.63,1398.01,20413872569.0,246240395218.0,0.543478207356324,1,0.6915744115876798,0.6736090386836217,0.7792183478716457,80.15999999999985
2014-10-10,1412.1,1411.05,1418.17,1403.08,19538679152.0,224381835120.0,0.5312860274798287,0,0.6493070931938527,0.6571264613402388,0.7440286553439214,62.419999999999845
2014-10-13,1406.04,1409.95,1409.95,1389.66,17533384011.0,202206689897.0,0.5523781299777702,1,0.6334890167291618,0.6313984972027945,0.7365271015562376,77.73000000000002
2014-10-14,1407.86,1405.99,1418.72,1398.38,17232009069.0,198034142912.0,0.5277869660797632,0,0.6148584187184045,0.6082084903325303,0.7085136766099981,57.069999999999936
2014-10-15,1405.01,1411.65,1411.65,1393.0,16613796425.0,192941930723.0,0.5640185660225894,1,0.6298507755536885,0.5840747000168106,0.7249290988417119,44.16000000000008
2014-10-16,1404.63,1392.52,1417.0,1392.52,17461571162.0,207476144395.0,0.484140354363922,0,0.5693457837425474,0.5436970387216817,0.5966614165070907,25.15000000000009
2014-10-17,1390.11,1382.63,1396.3,1357.8,16897645905.0,197854034057.0,0.5035339568126798,0,0.5550912043534398,0.5355526729518256,0.5392546052211081,11.550000000000182
2014-10-20,1385.07,1400.93,1400.93,1384.43,12894049728.0,159697794567.0,0.6042630240956967,1,0.62615922194503,0.569449139460962,0.6067643100751954,16.8900000000001
2014-10-21,1400.7,1390.24,1404.98,1388.81,13220818380.0,160641723356.0,0.49104527065840176,0,0.5906656064374337,0.5575991698038325,0.547424742737737,-2.769999999999982
2014-10-22,1389.96,1374.77,1395.43,1374.2,12211856835.0,150877688028.0,0.4703347171744912,0,0.5532327964430018,0.5207930525583975,0.47019105764098057,-37.539999999999964
2014-10-23,1371.29,1353.85,1375.92,1348.33,13279865989.0,152120326556.0,0.4596249103662344,0,0.5121935958838584,0.5167375472279819,0.3819176815601626,-62.51999999999998
2014-10-24,1354.35,1354.45,1362.98,1350.06,9940865941.0,121106118241.0,0.5361778457120876,1,0.5464875459357266,0.5349597227223244,0.38469591044690377,-56.59999999999991
2014-10-27,1349.88,1360.49,1360.49,1342.11,10142665536.0,125275288937.0,0.5827741840993823,1,0.585566290477308,0.5140326152039334,0.41347205463906433,-49.460000000000036
2014-10-28,1363.21,1393.14,1393.14,1363.21,13899184319.0,171096213239.0,0.66712967361845,1,0.6897518478966032,0.5903719778513823,0.5433046881061057,-12.849999999999909
2014-10-29,1396.74,1410.38,1413.4,1394.14,18781592723.0,226433227302.0,0.5941785529931911,1,0.713471318490406,0.6491116345267918,0.5970872920064331,-1.2699999999999818
2014-10-30,1410.49,1409.96,1416.86,1404.56,17350986842.0,206268210815.0,0.5334872448858772,0,0.6776980911414162,0.6874440924791743,0.5949783414379182,17.440000000000055
2014-10-31,1411.43,1410.9,1416.34,1398.63,17467925061.0,203125305904.0,0.5334887425173797,0,0.6580871266776923,0.6880179231574555,0.5980308033723906,28.269999999999982
2014-11-03,1412.56,1422.28,1422.3,1411.88,17316498543.0,194932550756.0,0.5769163135046457,1,0.6749512376921715,0.6972420935024225,0.6346375838726529,21.34999999999991
2014-11-04,1422.27,1414.47,1423.85,1409.41,17285887899.0,199003146172.0,0.5029156246602431,0,0.631384175598138,0.6229887264195416,0.5899748377282044,24.230000000000018
2014-11-05,1414.25,1413.76,1417.85,1406.64,15891581582.0,177980578518.0,0.5336624873902153,0,0.6227209795261969,0.5911378905682575,0.5858513669563264,38.99000000000001
2014-11-06,1413.5,1425.9,1425.91,1407.75,14440371846.0,175144873171.0,0.5882356281286341,1,0.6533865409961178,0.6131099272198548,0.628954357729335,72.05000000000018
2014-11-07,1427.57,1415.17,1434.73,1409.21,17891667021.0,222293914051.0,0.48375374462268794,0,0.609019319590885,0.5926914859006986,0.5649053948840487,60.72000000000003
2014-11-10,1418.13,1426.87,1426.87,1412.92,15804355843.0,190296707680.0,0.5726189491234964,1,0.6429030240920892,0.5931866665188348,0.6075380287179626,66.37999999999988
2014-11-11,1428.83,1385.0,1429.43,1374.02,20458447619.0,243150076265.0,0.35215760031170884,0,0.514395579721242,0.5338419486469924,0.40982691070791577,-8.1400000000001
2014-11-12,1380.93,1405.62,1405.62,1378.66,12853907191.0,159060319630.0,0.6427350457979442,1,0.6048163407874171,0.5710268418037344,0.486149028489156,-4.760000000000218
2014-11-13,1404.48,1384.99,1404.48,1377.38,16034050700.0,192983212399.0,0.4526884100408406,0,0.5484022790462906,0.5144664124072017,0.4097721437419666,-24.970000000000027
2014-11-14,1379.98,1381.65,1383.68,1372.67,12328139451.0,146964953102.0,0.5429782332211135,1,0.5596695570829576,0.5268090827674967,0.3981117288593362,-29.25
2014-11-17,1383.41,1395.46,1401.94,1376.89,12387987587.0,150682453928.0,0.5878634510753417,1,0.6164312358363994,0.5309352237593472,0.4506569280994308,-26.819999999999936
2014-11-18,1394.27,1397.97,1400.13,1391.87,11439250623.0,140168639781.0,0.551617248171193,1,0.6219878891485531,0.6083235922867062,0.46002113488361074,-16.5
2014-11-19,1397.8,1407.73,1411.76,1397.79,12058822581.0,155396711987.0,0.5782502488012135,1,0.6464614967057645,0.5889295304083383,0.4964259211562022,-6.029999999999973
2014-11-20,1403.61,1404.82,1406.97,1400.03,10922570657.0,140717568922.0,0.5408950178257861,1,0.6264246589133191,0.6205397905297433,0.4833380955960713,-21.080000000000155
2014-11-21,1405.16,1420.82,1420.82,1405.16,13230487626.0,167676397649.0,0.6024314774918349,1,0.6671084047187446,0.6551483589299285,0.5424014629127789,5.649999999999864
2014-11-24,1434.89,1439.61,1444.08,1428.95,20334852125.0,244380355084.0,0.5554218121737957,1,0.7017885591953289,0.663258053926157,0.6024293343868069,12.740000000000009
2014-11-25,1440.8,1460.17,1460.17,1439.48,19009326491.0,241821971142.0,0.6161916153257729,1,0.7292228554454867,0.694962275685681,0.6581989316032015,75.17000000000007
2014-11-26,1462.24,1468.81,1470.22,1457.37,19579900182.0,249549035984.0,0.5626251350017643,1,0.7133486145359444,0.6922392302966829,0.679448839846955,63.190000000000055
2014-11-27,1473.02,1479.9,1479.9,1466.68,21467690348.0,270318134705.0,0.5636878099547956,1,0.709537987534549,0.717039661985895,0.7055963072646912,94.91000000000008
2014-11-28,1479.2,1484.23,1484.23,1467.6,23727165605.0,297949705413.0,0.5560863112316995,1,0.6882232136321123,0.6952978738208254,0.7156213590316551,102.57999999999993
2014-12-01,1484.72,1476.1,1484.72,1467.58,22350965071.0,278676329451.0,0.5009908912224036,0,0.6401367575219284,0.6477418993007682,0.6686369510662754,80.63999999999987
2014-12-02,1473.71,1498.05,1499.95,1472.12,20419992984.0,265542577796.0,0.6345774283783481,1,0.6903101212909445,0.6492094746932308,0.7222014836214053,100.07999999999993
